sentence,sentiment,positive_score,negative_score,neutral_score
They help us identify our strengths and weaknesses and further improve our performance.,positive,0.90362567,0.008739333,0.08763503
The Sustainable Finance chapter presents the results of sustainability ratings.,neutral,0.033911005,0.019820718,0.9462683
Assurance The Combined Group Management Report is generally audited as part of the statutory audit of the financial statements.,neutral,0.029442582,0.020322507,0.9502349
"Content that is not part of the statutory audit of the Consolidated Financial Statements and is therefore excluded from the auditor’s report is identified separately, as described below.",neutral,0.016808229,0.05999598,0.92319584
"For the NFS and selected additional sustainability information, a separate assurance engagement (“Sustainability Assurance”) was also performed by KPMG AG in accordance with the International Standard on Assurance Engagements (“ISAE”) 3000 (Revised) issued by the International Auditing and Assurance Standards Board (“IAASB”).",neutral,0.041810777,0.014586052,0.9436032
The audit assurance applied to the different contents is clarified in the report by means of various symbols.,neutral,0.026001716,0.026088763,0.94790953
Symbols next to headings [H2] apply until the next heading of the same level of hierarchy.,neutral,0.015985148,0.074154,0.9098609
Sections within the same chapter that were audited with a different assurance may be marked separately.,neutral,0.018482793,0.04503118,0.936486
This is done in longer sections by means of symbols next to the subheadings [H3] which apply until the next heading of the same level of hierarchy.,neutral,0.01807865,0.042085122,0.93983626
"In addition, individual sections or KPIs that are subject to a different audit assurance may be marked separately.",neutral,0.019319437,0.037401166,0.9432794
"The corresponding contents are marked as follows: Not part of the statutory audit, audited with reasonable assurance as part of the Sustainability Assurance in accordance with ISAE 3000.",neutral,0.043616053,0.013171136,0.94321275
"Not part of the statutory audit, audited with limited assurance as part of the Sustainability Assurance in accordance with ISAE 3000; individual text passages are indicated by ►◄.",neutral,0.03106379,0.017264508,0.95167166
"N ot part of the statutory audit, unaudited; individual text passages are indicated by › ‹.",neutral,0.019152634,0.032850154,0.94799715
Prior-year figures and quantified changes from the prior year included in sections marked as audited are audited with limited assurance.,neutral,0.03639387,0.02491646,0.9386897
The precise scope of the audit is described in the section Other Information in the independent auditor’s report and in t he report on the management review of sustainability information.,neutral,0.025885144,0.021812709,0.95230216
"Combined Group Management Report Contents Search Back → About this Report → Corporate Profile → Climate Protection and Environmental Management → Employees and Society → Governance → Sustainable Finance → Business Report → Forecast Report → Risks and Chances Report → Internal Control System → Disclosures Regarding Takeovers → Corporate Governance Declaration 6 E.ON SE Financial Statements 2022 Corporate Profile Business Model E.ON is an investor-owned energy company with approximately 71,600 employees led by Corporate Functions in Essen.",neutral,0.032665327,0.01799087,0.9493438
The Group’s core business is divided into two segments: Energy Networks and Customer Solutions.,neutral,0.043254144,0.013610439,0.94313544
Corporate functions and equity interests managed directly by E.ON SE are reported under Corporate Functions/Other.,neutral,0.0162182,0.036610756,0.94717103
Non-strategic operations are reported under Non-Core Business until the end of 2022 and effective 2023 under Corporate Functions/Other.,neutral,0.016894037,0.028711671,0.95439434
Corporate Functions Corporate Functions’ main task is to lead the E.ON Group.,neutral,0.025152868,0.023293009,0.9515541
This involves charting E.ON’s strategic course and managing and funding its existing business portfolio.,neutral,0.12632152,0.007934309,0.8657442
"Corporate Functions’ tasks include optimizing E.ON’s overall business across countries and markets from a financial, strategic, and risk perspective and conducting stakeholder management.",neutral,0.06003805,0.011200517,0.9287615
Energy Networks This segment consists of E.ON’s power and gas distribution networks and related activities.,neutral,0.03365295,0.01578044,0.95056665
"It is subdivided into three regional markets: Germany, Sweden, and East-Central Europe/Turkey (which consists of the Czech Republic, Hungary, Romania, Poland, Croatia, Slovakia, and the stake in Enerjisa Enerji in Turkey, which is accounted for using the equity method).",neutral,0.026407797,0.017428664,0.9561635
"This segment’s main tasks include operating its power and gas networks safely and reliably, carrying out all necessary maintenance and repairs, and expanding its power and gas networks, which frequently involves adding customer connections and the connection of renewable energy generation assets.",neutral,0.41968623,0.008987298,0.57132655
Customer Solutions This segment serves as the platform for working with E.ON’s customers to actively shape Europe’s energy transition.,neutral,0.269563,0.006733971,0.723703
"This includes supplying customers in Europe (excluding Turkey) with power, gas (conventional and green), and heat and providing them with sustainable solutions that enhance their energy efficiency, energy autonomy, and eMobility.",positive,0.7223288,0.0072042444,0.2704669
"E.ON’s activities are tailored to the individual needs of customers across all categories: residential, small and medium-sized enterprises, large commercial and industrial, sales partners, and public entities.",neutral,0.07037766,0.010216179,0.91940624
"The E.ON Group’s main presence in this business is in Germany, the United Kingdom, the Netherlands, Nordics (for example, Sweden, Denmark, and Norway), Italy, the Czech Republic, Hungary, Croatia, Romania, Poland, and Slovakia.",neutral,0.04487827,0.012714582,0.94240713
"In addition, Energy Infrastructure Solutions engages in activities aimed at decarbonizing commercial customers, cities, and communities, such as sustainable city solutions and district heating.",neutral,0.09116768,0.010262841,0.89856946
Non-Core Business This segment consists of the E.ON Group’s non-strategic activities.,neutral,0.026661282,0.019091533,0.95424724
This applies to the operation and dismantling of nuclear power stations in Germany (which is managed by the PreussenElektra unit) and the generation business in Turkey.,neutral,0.029190585,0.016995529,0.95381385
"Effective 2023, Non- Core Business is disclosed under Corporate Functions/Other.",neutral,0.01712605,0.031369984,0.95150393
"ESG Materiality and Stakeholder Engagement ESG Materiality GRI 3-1, GRI 3-2 E.ON has conducted an annual materiality analysis since 2006.",neutral,0.03844144,0.018170957,0.94338757
The purpose is to identify and evaluate the sustainability topics that are most important to the Company and its stakeholders.,neutral,0.13468017,0.008326339,0.8569935
This report contains information on the topics whose materiality the analysis deemed to be particularly high.,neutral,0.02929594,0.048166774,0.9225373
It also addresses less material sustainability topics.,neutral,0.036957145,0.019697782,0.943345
"E.ON thus aims to meet the different expectations of stakeholders as well as the requirements of environmental, social, and governance (“ESG”) rankings and ratings.",neutral,0.122704685,0.008063665,0.86923164
We provide an overview of the material and other topics in the index to this Non-financial Statement (“NFS”).,neutral,0.036178123,0.019262856,0.94455904
Identification of Material Topics E.ON conducted its materiality analysis in 2022 in accordance with the requirements of the Non-Financial Reporting Directive (“NFRD”).,neutral,0.072880276,0.011068408,0.9160513
"The requirements of the Corporate Sustainability Reporting Directive (“CSRD”) were taken into account, but not applied.",neutral,0.04729212,0.015440906,0.937267
We applied the double materiality principle: we considered the financial perspective as well as the impact perspective.,neutral,0.035080608,0.021523438,0.943396
"The process had four steps, which are described below: Step One: Topic Identification and Collection E.ON first gathered information and evidence on potentially material topics.",neutral,0.033286158,0.01891021,0.9478036
"We consulted a variety of sources, including regulations, reporting standards as well as statements from customers, competitors, investors, and non-governmental organizations (“NGOs”).",neutral,0.04156185,0.01708219,0.94135594
We used this to create an overview of possible material topics.,neutral,0.04799311,0.015211533,0.93679535
"These were then compared with our existing material topics, collated, and reduced to a common denominator.",neutral,0.028924242,0.069170564,0.90190524
The basis for this was an evaluation that correlates a topic’s frequency of mention to its importance for the industry.,neutral,0.08206854,0.014912089,0.9030194
"Experts from Sustainability, Group Accounting, and Investor Combined Group Management Report Contents Search Back → About this Report → Corporate Profile → Climate Protection and Environmental Management → Employees and Society → Governance → Sustainable Finance → Business Report → Forecast Report → Risks and Chances Report → Internal Control System → Disclosures Regarding Takeovers → Corporate Governance Declaration 7 E.ON SE Financial Statements 2022 Relations divisions reviewed and finally agreed on a short list of E.ON’s potentially material topics.",neutral,0.04368451,0.019464893,0.9368506
"Step Two: Impact Perspective E.ON analyzed the impact perspective by surveying NGOs, research institutes, suppliers, customers, and other stakeholders.",neutral,0.07959922,0.013686686,0.90671414
We gave them a questionnaire containing the topics identified in step one and asked them to rate them.,neutral,0.107099146,0.012519445,0.88038146
The questionnaire’s findings were then examined in greater depth in stakeholder interviews.,neutral,0.09492283,0.011725053,0.89335203
"Representatives from the Sustainability, Group Accounting, Investor Relations, and Group Risk functions evaluated the survey’s findings in a workshop, which concluded the impact analysis.",neutral,0.1341292,0.01934319,0.84652764
Step Three: Financial Perspective E.ON evaluated the financial perspective by examining the risks and opportunities associated with the ESG topics contained in its Enterprise Risk Management (“ERM”) system.,neutral,0.16128449,0.0098649375,0.8288506
Another workshop was then held to assess and validate the financial materiality of the topics identified.,neutral,0.06634269,0.015414908,0.9182424
"Representatives from the aforementioned functions— Sustainability, Investor Relations, Group Accounting, and Group Risk— participated as well.",neutral,0.033589937,0.024373956,0.9420361
Step Four: Materiality Threshold E.ON finalized the list of topics by defining a common materiality threshold for the impact and financial perspectives.,neutral,0.049108367,0.014071803,0.93681985
Only topics that exceeded it were considered material.,neutral,0.032873344,0.034922406,0.9322043
"To determine them, we held a third workshop with the above-mentioned participants.",neutral,0.06630325,0.017069023,0.9166277
"The findings were then presented to the Sustainability Council, which approved E.ON's materiality analysis for 2022.",neutral,0.13940865,0.009776064,0.85081524
Material Topics The findings of the materiality analysis for 2022 are listed below.,neutral,0.021060804,0.038102,0.9408372
The highest relevance from a financial and impact perspective was assigned to the following three topics: • Climate-change mitigation • Energy affordability • Reliable energy supply The material topic of climate-change mitigation also encompasses customer solutions that mitigate climate change.,neutral,0.08553385,0.00953257,0.90493363
"Since both aspects— general climate-change mitigation and customer solutions that mitigate climate change— are extensive, they are presented in separate chapters in the Integrated Annual Report 2022.",neutral,0.05454184,0.01505345,0.9304047
The chapters of this report provide information on E.ON’s approach to managing its material topics and outline the Company’s progress in the reporting year.,neutral,0.05496972,0.013469577,0.9315607
"The description of the management approach is based on GRI 3-3, Management of material topics.",neutral,0.025387807,0.02411754,0.9504947
"Stakeholder Engagement GRI 2-28, GRI 2-29 E.ON continually seeks dialogue with its stakeholders.",positive,0.54032826,0.008565622,0.4511061
We want to listen to and understand their points of view and also to talk to them openly about the potential short- and long-term impacts of our business activities.,neutral,0.15415397,0.009192191,0.83665377
"This is an important objective of our daily work at the local, national, and European level.",neutral,0.09539671,0.010839937,0.89376336
A stakeholder is any person who or any group that has an interest in a company.,neutral,0.022086008,0.029869558,0.9480444
Stakeholder engagement is thus a core process of E.ON’s corporate governance.,neutral,0.04444969,0.017711453,0.9378388
The dialogue formats we choose vary by stakeholder and topic.,neutral,0.027775532,0.0202812,0.9519433
They range from information campaigns and discussion forums with associations and NGOs to face-to-face discussions and lobbying.,neutral,0.03659772,0.020364553,0.9430377
"For example, E.ON is actively involved in the global investor initiative CDP, works with the United Nations Environment Programme (“UNEP”), and supports the UN Decade on Ecosystem Restoration.",neutral,0.27958375,0.0073005045,0.71311575
"Furthermore, since 2021 E.ON has been part of the LEAF Coalition (Lowering Emissions by Accelerating Forest finance), which is committed to biodiversity and the protection of tropical forests.",neutral,0.29201624,0.008087529,0.6998963
More information on CDP and the LEAF Coalition can be found in the Climate Protection chapter.,neutral,0.03741044,0.015605111,0.94698447
"E.ON is also a member of SolarPower Europe, a European association of energy suppliers and solar companies.",neutral,0.098302886,0.0091622155,0.8925349
The Solar Stewardship Initiative (“SSI”) was set up as part of this association.,neutral,0.07228469,0.011512173,0.9162031
Its aim is to create more transparency for solar-power supply chains and to ensure compliance with human rights.,positive,0.4972323,0.01165784,0.49110985
E.ON actively participates in policy debates on issues that affect us.,neutral,0.106053315,0.009808419,0.8841382
"We do this through lobbying, media interviews with our executives, and their appearances as public speakers.",neutral,0.049852643,0.017643245,0.93250406
"In addition, policymakers and regulators frequently invite E.ON to provide its technical and energy expertise as part of their decision-making processes.",neutral,0.05335581,0.013985596,0.93265855
The Company also offers its expertise voluntarily.,neutral,0.10272944,0.009313679,0.8879568
These types of advocacy are important because the energy sector is significantly influenced by policy and regulatory decisions.,neutral,0.10748712,0.009877182,0.88263565
"In 2022 we assisted the German federal government, particularly by supporting its plans for tackling the energy crisis.",positive,0.90325016,0.008778678,0.08797114
"E.ON CEO Leonhard Birnbaum was a member of the independent Expert Commission Gas and Heat, which was commissioned by the German government to develop proposals that can relieve households and businesses from the sharp rise in gas prices.",neutral,0.24075936,0.015608041,0.7436326
"Furthermore, E.ON takes part in discussions on energy, environmental, and climate policy in a variety of other forums as well.",neutral,0.06688189,0.011192069,0.9219261
"For example, E.ON CFO Marc Spieker was a member of the European Commission’s Platform on Sustainable Finance until the end of October 2022.",neutral,0.039610162,0.015579573,0.9448102
"In addition, Leonhard Birnbaum is part of the European CEO Alliance, an alliance of EU-wide business leaders who discuss ways to provide additional support to the EU Green Deal.",neutral,0.36724848,0.00902321,0.6237283
"Effective November 21, 2022, Leonhard Birnbaum was appointed acting president of Eurelectric, the association of the European electricity industry.",neutral,0.042784657,0.01659219,0.94062316
"Eurelectric is an umbrella organization representing more than 3,500 European companies active in electricity generation, distribution, and supply.",neutral,0.06667146,0.009879353,0.9234492
"Direct members of Eurelectric are the national associations, including the German Association of the Energy and Water Industries (German abbreviation: “BDEW”), Swedenergy, and Energy UK.",neutral,0.050340865,0.013663742,0.9359954
Combined Group Management Report Contents Search Back → About this Report → Corporate Profile → Climate Protection and Environmental Management → Employees and Society → Governance → Sustainable Finance → Business Report → Forecast Report → Risks and Chances Report → Internal Control System → Disclosures Regarding Takeovers → Corporate Governance Declaration 8 E.ON SE Financial Statements 2022 › The Climate Advocacy and Associations Report provides an overview of E.ON’s lobbying approach as well as the associations and initiatives which the Company is part of and the key positions it holds in conjunction with its efforts to propel the energy transition.,neutral,0.06537753,0.012166567,0.92245585
All of E.ON’s lobbying activities and dialogue formats comply with national and European laws and guidelines on representing corporate interests and responsible lobbying.,neutral,0.078253195,0.010322599,0.9114242
"‹ Combined Group Management Report Contents Search Back → About this Report → Corporate Profile → Climate Protection and Environmental Management → Employees and Society → Governance → Sustainable Finance → Business Report → Forecast Report → Risks and Chances Report → Internal Control System → Disclosures Regarding Takeovers → Corporate Governance Declaration 9 E.ON SE Financial Statements 2022 Below is an overview of E.ON’s main stakeholders, their significance for E.ON, and their expectations of E.ON.",neutral,0.023993352,0.029357059,0.9466497
Combined Group Management Report Contents Search Back → About this Report → Corporate Profile → Climate Protection and Environmental Management → Employees and Society → Governance → Sustainable Finance → Business Report → Forecast Report → Risks and Chances Report → Internal Control System → Disclosures Regarding Takeovers → Corporate Governance Declaration 10 E.ON SE Financial Statements 2022 E.ON is a member of numerous industry networks and trade associations in individual countries and at European level.,neutral,0.041240234,0.015611137,0.9431486
"They provide a useful platform for sharing information about climate protection, customer needs, and industry trends, as well as for representing shared interests to policymakers and regulators.",neutral,0.16350691,0.008310416,0.8281827
"Examples of these memberships include: • German Association of Energy and Water Industries (German abbreviation: “BDEW”): through the BDEW E.ON is also represented in two European trade associations, Eurelectric and Eurogas.",neutral,0.067250706,0.009993976,0.9227553
"• German Industry Initiative for Energy Efficiency (Deutsche Unternehmensinitiative Energieeffizienz, or “DENEFF”): a multi- industry network of companies and organizations dedicated to enhancing energy efficiency.",neutral,0.24724235,0.0076105567,0.7451471
"• Bitkom: through this industry initiative for a digital economy the Company is also represented in the Federal Association of German Industry (Bundesverband der Deutschen Industrie) and its European umbrella organization, Businesseurope.",neutral,0.19504994,0.0067244642,0.7982256
• E.ON executives take part in the Economic Council of the CDU e.V.,neutral,0.035709824,0.014036171,0.950254
"and the Economic Forum of the SPD e.V., two of Germany’s major political parties.",neutral,0.052746065,0.024202315,0.9230516
• European Distribution System Operators for Smart Grids (“EDSO for Smart Grids”): European associations promoting smart grids and the digitalization of the energy sector.,neutral,0.1567488,0.007905739,0.8353455
• Energy UK: a trade association for energy in the United Kingdom.,neutral,0.056556504,0.012418819,0.93102473
"• Swedenergy: a private association of companies involved in electricity production, sale, and trading in Sweden.",neutral,0.033491515,0.016467087,0.9500414
• The Romanian Federation of Associations of Energy Utilities: a federation of energy suppliers in Romania.,neutral,0.07827124,0.010535016,0.9111937
Non-Core Business: Stakeholder Dialogue on Reliable Operations and Plant Dismantling E.ON subsidiary PreussenElektra is responsible for the safe and reliable operation and dismantling of its nuclear power plants (“NPPs”).,neutral,0.06697697,0.010778287,0.9222447
Ongoing dialogue with stakeholders is essential.,neutral,0.29253975,0.009331963,0.69812834
PreussenElektra communicates with its various stakeholders through press releases and briefings as well as events and forums to have a direct exchange with stakeholders and benefit from their feedback.,neutral,0.15105908,0.007605343,0.8413356
The aim of all these measures is to provide transparent information and build trust.,neutral,0.29297823,0.007853457,0.6991684
"In view of the discussion about the possible continued operation of NPPs, PreussenElektra enhanced its dialogue with local stakeholders at Isar NPP.",positive,0.9489454,0.01359826,0.03745632
PreussenElektra also conducted transparent public relations by increasing its online communications and maintaining an active dialogue with national media.,neutral,0.4879858,0.008604207,0.50341004
Dialogue will also remain important during NPPs’ decommissioning and dismantling.,neutral,0.08357808,0.012677224,0.9037447
In 2022 E.ON held press events at all its NPPs.,neutral,0.052257676,0.012074634,0.9356677
Annual power plant talks with key local stakeholders took place in the fall as well.,neutral,0.36108348,0.012691194,0.6262253
"Some plants also have dialogue groups for nearby residents, in which PreussenElektra also participated in 2022.",neutral,0.094253525,0.011859739,0.89388674
"People who live near Brokdorf, Isar, Grohnde, and Grafenrheinfeld NPPs were given the opportunity to visit the plants on selected dates.",neutral,0.1099677,0.011586181,0.8784461
"Strategy 2022: New Challenges and a Robust Strategy The turbulence of 2022, triggered by the Russia-Ukraine war, presents the world with major new challenges.",positive,0.58154756,0.0699106,0.34854195
"High and significantly more volatile commodity prices, rising interest rates, inflation, and additional strains on supply chains already disrupted by the Covid-19 pandemic created uncertainty.",negative,0.015869,0.9483326,0.035798453
"As part of a periodic review, the updated strategic course the E.ON Group set in 2021 was critically scrutinized in view of these factors.",neutral,0.038968034,0.089313194,0.87171876
Individual countries— and not just their policymakers— want energy security and energy autonomy based primarily on decentralized and renewable power generation and distribution.,neutral,0.117551886,0.010324185,0.87212396
This will require resilient and digital energy infrastructure; and that is exactly what E.ON’s power and gas networks represent.,neutral,0.20076169,0.008642881,0.7905954
Supply security will be at the forefront.,neutral,0.09046696,0.014046367,0.8954867
"The new growth strategy E.ON formulated in 2021— founded on sustainability, growth, and digitalization— is part of this future.",neutral,0.22573715,0.007901999,0.7663608
"E.ON’s strategy has proven itself to be robust, even amid disruptive events.",positive,0.948819,0.014222692,0.036958423
E.ON is systematically implementing its strategy in the context of current developments.,neutral,0.41191065,0.008442665,0.5796467
Investments in the 2022 financial year went mainly toward network expansion and modernization in order to the needs of the energy transition.,neutral,0.15074845,0.009436314,0.83981526
A significant part of Europe’s renewables capacity is connected to the E.ON Group’s networks.,neutral,0.114318535,0.008159212,0.87752223
"These networks are the backbone of the energy transition, which can only succeed if they grow at the same rate as the demand for connections.",neutral,0.17789632,0.009345789,0.81275797
The Customer Solutions segment— considering the significant demand for smart solutions and products to decarbonize households and industry— is proving to be solid.,positive,0.9495701,0.013429348,0.037000544
This demonstrates that many people want to take their energy supply into their own hands.,neutral,0.059081756,0.014308091,0.9266101
Prosumers are becoming a reality faster than many expected.,neutral,0.067908876,0.060628425,0.87146264
E.ON is Europe’s largest provider of energy solutions for decarbonizing households.,neutral,0.3002192,0.006641168,0.69313955
►E.ON’s broad range of products and services enables its customers and partners to displace more than 100 million metric tons of CO2e annually.◄ Alongside the increase in residential demand we also saw greater demand for decarbonizing entire city districts as part of district heating and cooling projects.,positive,0.9450008,0.015643185,0.03935598
Energy Infrastructure Solutions (“EIS”) significantly increased its earnings and investments compared with the prior year.,positive,0.95980704,0.018057678,0.022135325
It also developed and acquired future-oriented projects.,neutral,0.15459499,0.0074897613,0.83791524
Combined Group Management Report Contents Search Back → About this Report → Corporate Profile → Climate Protection and Environmental Management → Employees and Society → Governance → Sustainable Finance → Business Report → Forecast Report → Risks and Chances Report → Internal Control System → Disclosures Regarding Takeovers → Corporate Governance Declaration 11 E.ON SE Financial Statements 2022 The sustainable transformation of the energy system is a long- term task.,neutral,0.043787315,0.017188031,0.9390247
The current crisis highlights and reinforces the importance and necessity of change; it must be further accelerated.,neutral,0.22532736,0.029935138,0.74473745
"After many disputes about the right course, a consensus is emerging between policymakers, companies, and society— both in Germany and in Europe.",positive,0.6838736,0.035978805,0.2801476
The European Commission’s revised targets for speeding up renewables expansion will further increase the demand to connect these facilities to networks and thus also the need to expand network capacity.,positive,0.9090735,0.011019145,0.07990734
"The anticipated increase in demand for hydrogen to replace coal, gas, and oil in industry is challenging and will also require massive investment in energy infrastructure.",negative,0.024621572,0.81207836,0.16330005
All this will offer us new opportunities and confirms E.ON’s strategic course.,positive,0.7722856,0.0070494455,0.22066498
"Connecting Everyone to Good Energy Europe’s energy transition is irreversible and gaining pace, even amid the current market situation.",positive,0.8574637,0.0089511,0.1335852
This poses new challenges for the energy industry but also creates tremendous opportunities.,positive,0.8230807,0.011002415,0.16591689
"E.ON is a leading network operator, and its Customer Solutions segments supplies roughly 48 million customers (including customers in Turkey and of ZSE in Slovakia) with energy.",positive,0.57542014,0.007345199,0.41723466
"This positions us better than any other energy company in Europe to profoundly shape the new era of green energy and to play a leading role in the distributed, zero-carbon energy world of the future.",positive,0.7973194,0.0067189066,0.19596167
"Our strategy has three key components— sustainability, digitalization, and growth— on which we will focus our human and financial resources in the years ahead.",neutral,0.11819975,0.009889674,0.8719106
Sustainability is the core of E.ON’s strategy and— in all dimensions— will be the guiding principle for our future actions.,neutral,0.108995564,0.0099586975,0.8810457
"E.ON intends to become climate- neutral itself, and helping our customers reach their climate targets will be our key growth driver.",positive,0.8222954,0.006759761,0.17094488
Sustainability E.ON’s strategy fits seamlessly with the European Union’s decarbonization agenda.,neutral,0.3079706,0.007767432,0.6842619
Europe’s distribution networks—E.ON’s biggest business— are where its energy transition is happening.,neutral,0.107790165,0.009112859,0.883097
"The investments necessary to upgrade, expand, and digitalize these networks in the decade ahead are estimated at over €425 billion.",neutral,0.34900206,0.008009504,0.6429885
This amount of investment is roughly equal to the size of Belgium’s entire economy.,neutral,0.06327964,0.014556696,0.9221636
The European Commission’s desire to accelerate this expansion will be an additional driver.,positive,0.8594974,0.008879918,0.13162264
"› E.ON’s strategy fits with two of the EU Green Deal’s programs: the Horizon Europe program (which will provide about €15 billion of funding through 2027 for climate, energy, and mobility projects) and the Innovation Fund (which will mobilize about €10 billion through 2030 to help low-carbon technologies become market- ready).",neutral,0.2604543,0.0073867026,0.732159
‹ Many of these projects and technologies are relevant for E.ON’s customer solutions business.,neutral,0.3166731,0.0066506374,0.67667633
"To seize the growth opportunities in its core business, E.ON plans to invest a total of roughly € 33 billion from 2023 to 2027, of which around €2 6 billion will go toward energy networks and € 7 billion toward customer solutions.",positive,0.77764225,0.0070540654,0.21530366
